637	-28	15	58	1397	2739	0.510040
638	-28	15	62	1422	2762	0.514844
639	-28	15	66	1542	2766	0.557484
640	-28	15	70	1564	2811	0.556386
641	-28	15	74	1588	2778	0.571634
642	-28	15	78	1568	2792	0.561605
643	-28	15	82	1580	2765	0.571429
644	-28	15	86	1602	2727	0.587459
645	-28	15	90	1614	2723	0.592729
646	-28	15	94	1608	2707	0.594016
647	-28	15	98	1589	2679	0.593132
648	-28	15	102	1537	2667	0.576303
649	-28	15	106	1436	2635	0.544972
650	-28	15	110	1342	2603	0.515559
651	-24	-15	-10	1799	3471	0.518294
652	-24	-15	-6	1778	3473	0.511949
653	-24	-15	-2	1788	3428	0.521587
654	-24	-15	2	1855	3443	0.538774
655	-24	-15	6	1819	3433	0.529857
656	-24	-15	10	1717	3383	0.507538
657	-24	-15	14	1681	3386	0.496456
658	-24	-15	18	1723	3375	0.510519
659	-24	-15	22	1738	3318	0.523810
660	-24	-15	26	1793	3298	0.543663
661	-24	-15	30	1712	3299	0.518945
662	-24	-15	34	1678	3275	0.512366
663	-24	-15	38	1757	3289	0.534205
664	-24	-15	42	1756	3237	0.542478
665	-24	-15	46	1744	3205	0.544150
666	-24	-15	50	1734	3163	0.548214
667	-24	-15	54	1691	3153	0.536315
668	-24	-15	58	1676	3155	0.531220
669	-24	-15	62	1649	3170	0.520189
670	-24	-15	66	1596	3160	0.505063
671	-24	-15	70	1614	3145	0.513196
672	-24	-15	74	1614	3113	0.518471
673	-24	-15	78	1574	3128	0.503197
674	-24	-15	82	1565	3122	0.501281
675	-24	-15	86	1575	3095	0.508885
676	-24	-15	90	1541	3129	0.492490
677	-24	-15	94	1555	3093	0.502748
678	-24	-15	98	1648	3093	0.532816
679	-24	-15	102	1654	3104	0.532861
680	-24	-15	106	1582	3083	0.513137
